id,mapping_id,rxn_id,rxn_description,reactants_stoichiometry_tracked,products_stoichiometry_tracked,reactants_ids_tracked,products_ids_tracked,reactants_mapping,products_mapping,rxn_equation,used_,comment_,reactants_elements_tracked,products_elements_tracked,reactants_positions_tracked,products_positions_tracked,corrected
156,central03,FMNAT,,"{-1,-1}",{1},"{fmn_c,atp_c}",{fad_c},"{abcdefghijklmnopq,ABCDEFGHIJ}",{abcdefghijklmnopqABCDEFGHIJ},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]]",
1063,full02,FMNAT,,"{-1,-1}",{1},"{fmn_c,atp_c}",{fad_c},"{abcdefghijklmnopq,ABCDEFGHIJ}",{abcdefghijklmnopqABCDEFGHIJ},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]]",
426,central03,FOMETRi,,{-1},{1},{5fthf_c},{methf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1319,full02,FOMETRi,,{-1},{1},{5fthf_c},{methf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
427,central03,FORCT,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1320,full02,FORCT,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
428,central03,FORCT_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1321,full02,FORCT_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
167,central03,FORt2pp,,{-1},{1},{for_p},{for_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1075,full02,FORt2pp,,{-1},{1},{for_p},{for_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
169,central03,FORt2pp_reverse,,{-1},{1},{for_c},{for_p},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1077,full02,FORt2pp_reverse,,{-1},{1},{for_c},{for_p},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
168,central03,FORtex,,{-1},{1},{for_e},{for_p},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1076,full02,FORtex,,{-1},{1},{for_e},{for_p},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
170,central03,FORtex_reverse,,{-1},{1},{for_p},{for_e},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1078,full02,FORtex_reverse,,{-1},{1},{for_p},{for_e},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
171,central03,FRD2,,{-1},{1},{fum_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1079,full02,FRD2,,{-1},{1},{fum_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
172,central03,FRD3,,{-1},{1},{fum_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1080,full02,FRD3,,{-1},{1},{fum_c},{succ_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
429,central03,FRULYSDG,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1322,full02,FRULYSDG,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
430,central03,FRULYSDG_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1323,full02,FRULYSDG_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
431,central03,FRULYSE,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1324,full02,FRULYSE,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
432,central03,FRULYSE_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
1325,full02,FRULYSE_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
173,central03,FTHFD,,{-1},{1},{10fthf_c},{for_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1081,full02,FTHFD,,{-1},{1},{10fthf_c},{for_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
433,central03,FTHFLi,formate-tetrahydrofolate ligase,{-1},{1},{for_c},{10fthf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
1326,full02,FTHFLi,formate-tetrahydrofolate ligase,{-1},{1},{for_c},{10fthf_c},{a},{a},,t,,"[[""C""]]","[[""C""]]",[[0]],[[0]],
807,central03,FUM,,{-1},{1},{fum_c},{mal_DASH_L_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1706,full02,FUM,,{-1},{1},{fum_c},{mal_DASH_L_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
809,central03,FUM_reverse,,{-1},{1},{mal_DASH_L_c},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1708,full02,FUM_reverse,,{-1},{1},{mal_DASH_L_c},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
174,central03,FUMt2_2pp,,{-1},{1},{fum_p},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1082,full02,FUMt2_2pp,,{-1},{1},{fum_p},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
175,central03,FUMt2_3pp,,{-1},{1},{fum_p},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1083,full02,FUMt2_3pp,,{-1},{1},{fum_p},{fum_c},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
808,central03,FUMtex,,{-1},{1},{fum_e},{fum_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
1707,full02,FUMtex,,{-1},{1},{fum_e},{fum_p},{abcd},{abcd},,t,,"[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]",TRUE
79,central03,g1p_to_glycogen,"[GLGC,GLCS1]",{-1},{1},{g1p_c},{glycogen_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
986,full02,g1p_to_glycogen,"[GLGC,GLCS1]",{-1},{1},{g1p_c},{glycogen_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
176,central03,G1PPpp,,{-1},{1},{g1p_c},{glc_DASH_D_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1084,full02,G1PPpp,,{-1},{1},{g1p_c},{glc_DASH_D_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
177,central03,G3PD2,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1035,full02,G3PD2,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
178,central03,G3PD2_reverse,,{-1},{1},{dhap_c},{glyc3p_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1085,full02,G3PD2_reverse,,{-1},{1},{dhap_c},{glyc3p_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
179,central03,G3PD5,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1086,full02,G3PD5,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
180,central03,G3PD6,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1087,full02,G3PD6,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
181,central03,G3PD7,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1088,full02,G3PD7,,{-1},{1},{glyc3p_c},{dhap_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
182,central03,G3PT,,{-1},{1},{glyc3p_c},{glyc_c},{def},{def},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",TRUE
1089,full02,G3PT,,{-1},{1},{glyc3p_c},{glyc_c},{def},{def},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",TRUE
183,central03,G5SADs,,{-1},{1},{glu5sa_c},{1pyr5c_c},{abcde},{abcde},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]",
1090,full02,G5SADs,,{-1},{1},{glu5sa_c},{1pyr5c_c},{abcde},{abcde},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]",
434,central03,G6PDA,,{-1},{1},{gam6p_c},{f6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1328,full02,G6PDA,,{-1},{1},{gam6p_c},{f6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
184,central03,G6PDH2r,,{-1},{1},{g6p_c},{6pgl_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1091,full02,G6PDH2r,,{-1},{1},{g6p_c},{6pgl_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
185,central03,G6PDH2r_reverse,,{-1},{1},{6pgl_c},{g6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1092,full02,G6PDH2r_reverse,,{-1},{1},{6pgl_c},{g6p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
435,central03,G6PP,glucose-6-phosphate phosphatase,{-1},{1},{g6p_c},{glc_DASH_D_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1329,full02,G6PP,glucose-6-phosphate phosphatase,{-1},{1},{g6p_c},{glc_DASH_D_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
312,central03,GALKr,,{-1},{1},{gal_c},{gal1p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1330,full02,GALKr,,{-1},{1},{gal_c},{gal1p_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
413,central03,GALKr_reverse,,{-1},{1},{gal1p_c},{gal_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
1310,full02,GALKr_reverse,,{-1},{1},{gal1p_c},{gal_c},{abcdef},{abcdef},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]",
414,central03,GALUi,,"{-1,-1}",{1},"{utp_c,g1p_c}",{udpg_c},"{abcdefghi,jklmno}",{abcdefghijklmno},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",
1331,full02,GALUi,,"{-1,-1}",{1},"{utp_c,g1p_c}",{udpg_c},"{abcdefghi,jklmno}",{abcdefghijklmno},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",
186,central03,GAPD,,{-1},{1},{g3p_c},{13dpg_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1093,full02,GAPD,,{-1},{1},{g3p_c},{13dpg_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
187,central03,GAPD_reverse,,{-1},{1},{13dpg_c},{g3p_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
1094,full02,GAPD_reverse,,{-1},{1},{13dpg_c},{g3p_c},{abc},{abc},,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]",
238,central03,GARFT,,"{-1,-1}",{1},"{gar_c,10fthf_c}",{fgam_c},"{abcdefg,h}",{abcdefgh},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0]]","[[0, 1, 2, 3, 4, 5, 6, 7]]",
1146,full02,GARFT,,"{-1,-1}",{1},"{gar_c,10fthf_c}",{fgam_c},"{abcdefg,h}",{abcdefgh},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0]]","[[0, 1, 2, 3, 4, 5, 6, 7]]",
415,central03,GARFT_reverse,,{-1},"{1,1}",{fgam_c},"{gar_c,10fthf_c}",{abcdefgh},"{abcdefg,h}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7]]","[[0, 1, 2, 3, 4, 5, 6], [0]]",
1332,full02,GARFT_reverse,,{-1},"{1,1}",{fgam_c},"{gar_c,10fthf_c}",{abcdefgh},"{abcdefg,h}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7]]","[[0, 1, 2, 3, 4, 5, 6], [0]]",
239,central03,GART,,"{-1,-1}",{1},"{gar_c,for_c}",{fgam_c},"{abcdefg,h}",{abcdefgh},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0]]","[[0, 1, 2, 3, 4, 5, 6, 7]]",
1147,full02,GART,,"{-1,-1}",{1},"{gar_c,for_c}",{fgam_c},"{abcdefg,h}",{abcdefgh},,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0]]","[[0, 1, 2, 3, 4, 5, 6, 7]]",
855,central03,GCALDD,,{-1},{1},{gcald_c},{glyclt_c},{ab},{ab},,t,,"[[""C"", ""C""]]","[[""C"", ""C""]]","[[0, 1]]","[[0, 1]]",
1752,full02,GCALDD,,{-1},{1},{gcald_c},{glyclt_c},{ab},{ab},,t,,"[[""C"", ""C""]]","[[""C"", ""C""]]","[[0, 1]]","[[0, 1]]",
188,central03,GHMT2r,,{-1},"{1,1}",{ser_DASH_L_c},"{gly_c,mlthf_c}",{abc},"{ab,c}",,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C""]]","[[0, 1, 2]]","[[0, 1], [0]]",
1095,full02,GHMT2r,,{-1},"{1,1}",{ser_DASH_L_c},"{gly_c,mlthf_c}",{abc},"{ab,c}",,t,,"[[""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C""]]","[[0, 1, 2]]","[[0, 1], [0]]",
189,central03,GHMT2r_reverse,,"{-1,-1}",{1},"{gly_c,mlthf_c}",{ser_DASH_L_c},"{ab,c}",{abc},,t,,"[[""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1], [0]]","[[0, 1, 2]]",
1096,full02,GHMT2r_reverse,,"{-1,-1}",{1},"{gly_c,mlthf_c}",{ser_DASH_L_c},"{ab,c}",{abc},,t,,"[[""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1], [0]]","[[0, 1, 2]]",
190,central03,GK1,,"{-1,-1}","{1,1}","{atp_c,gmp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
1097,full02,GK1,,"{-1,-1}","{1,1}","{atp_c,gmp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
1098,full02,GK1,,"{-1,-1}","{1,1}","{atp_c,gmp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,t,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
193,central03,GK1_Full,,"{-1,-1}","{1,1}","{atp_c,gmp_c}","{adp_c,gdp_c}","{abcdefghij,klmnopqrst}","{abcdefghij,klmnopqrst}",,f,,"[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",
166,central03,GK1_reverse,,{},{},{},{},"{""""}","{""""}",,t,,[],[],[],[],
1333,full02,GK1_reverse,,{},{},{},{},"{""""}","{""""}",,f,,[],[],[],[],
