sample_name_short,met_id,sample_id,time [hr],OD600,culture_density [gDW*L-1],concentration [mM],growth_rate [hr-1],,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_3_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665316.7,0.256224834,0.115301175,21.09518,0.90870726,,-18.04049489,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.4,0.484031699,0.217814265,19.36061,0.90870726,,-16.92047339,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.86,0.739677136,0.332854711,17.5681,0.90870726,,-15.58156328,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,glc-D,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665318.51,1.335249581,0.600862312,14.7697,0.90870726,-13.65636853,-10.44149493,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,succ,140814_4_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.4,0.484031699,0.217814265,0.06754,0.90870726,,,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,succ,140814_5_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665317.86,0.739677136,0.332854711,0.11598,0.90870726,,0.421069297,
OxicEvo04sdhCBEvo02EPEcoliGlc_Broth-3,succ,140814_6_OxicEvo04sdhCBEvo02EPEcoliGlcM9_Broth-3,17665318.51,1.335249581,0.600862312,0.22794,0.90870726,0.418570071,0.417749347,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665315.35,0.046162763,0.020773243,0.28959,0.939410984,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665316.45,0.129739105,0.058382597,0.86747,0.939410984,,15.36532638,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665317.35,0.302171711,0.13597727,2.00025,0.939410984,,14.59868258,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665317.93,0.522688234,0.235209705,3.56169,0.939410984,,15.73517768,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.28,0.726166278,0.326774825,4.86992,0.939410984,,14.28742739,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,ac,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.86,1.25610226,0.565246017,6.66262,0.939410984,11.9854298,7.517469872,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665315.35,0.046162763,0.020773243,22.46809,0.939410984,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665316.45,0.129739105,0.058382597,21.98534,0.939410984,,-12.83590246,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665317.35,0.302171711,0.13597727,20.76018,0.939410984,,-15.78922822,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665317.93,0.522688234,0.235209705,19.19105,0.939410984,,-15.8126725,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.28,0.726166278,0.326774825,17.74355,0.939410984,,-15.80842141,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,glc-D,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.86,1.25610226,0.565246017,15.67045,0.939410984,-12.84931541,-8.69329324,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,succ,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665317.93,0.522688234,0.235209705,0.08199,0.939410984,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,succ,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.28,0.726166278,0.326774825,0.13151,0.939410984,,0.540817291,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-1,succ,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-1,17665318.86,1.25610226,0.565246017,0.22993,0.939410984,0.441105122,0.412712325,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665315.35,0.047224857,0.021251186,0.31785,0.936512997,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665316.45,0.132301669,0.059535751,0.86425,0.936512997,,14.27207016,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665317.35,0.307337467,0.13830186,2.08303,0.936512997,,15.47340616,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665317.93,0.530725868,0.238826641,3.62315,0.936512997,,15.32079944,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.28,0.736585399,0.33146343,4.86186,0.936512997,,13.3716854,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,ac,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.86,1.271972888,0.5723878,6.74793,0.936512997,11.92399559,7.828473314,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665315.35,0.047224857,0.021251186,22.448,0.936512997,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665316.45,0.132301669,0.059535751,21.93034,0.936512997,,-13.52137599,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665317.35,0.307337467,0.13830186,20.73752,0.936512997,,-15.14382279,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665317.93,0.530725868,0.238826641,19.11436,0.936512997,,-16.14686441,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.28,0.736585399,0.33146343,17.68664,0.936512997,,-15.41201951,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,glc-D,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.86,1.271972888,0.5723878,15.55554,0.936512997,-12.84652423,-8.845514471,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,succ,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665317.93,0.530725868,0.238826641,0.09249,0.936512997,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,succ,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.28,0.736585399,0.33146343,0.13623,0.936512997,,0.472166625,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-2,succ,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-2,17665318.86,1.271972888,0.5723878,0.22454,0.936512997,0.389988407,0.366546564,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665315.35,0.046592688,0.020966709,0.29282,0.905282028,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665316.45,0.126122523,0.056755135,0.87088,0.905282028,,16.15214929,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665317.35,0.284862803,0.128188261,2.04016,0.905282028,,16.36887632,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665317.93,0.483034873,0.217365693,3.37008,0.905282028,,14.91319018,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.28,0.663107794,0.298398507,4.5791,0.905282028,,14.92012844,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,ac,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.86,1.124415636,0.505987036,6.3577,0.905282028,12.71647275,8.567910811,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_1_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665315.35,0.046592688,0.020966709,22.56274,0.905282028,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_2_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665316.45,0.126122523,0.056755135,22.03187,0.905282028,,-14.83356657,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_3_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665317.35,0.284862803,0.128188261,20.91558,0.905282028,,-15.62706362,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665317.93,0.483034873,0.217365693,19.59878,0.905282028,,-14.76606775,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.28,0.663107794,0.298398507,18.0667,0.905282028,,-18.90690839,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,glc-D,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.86,1.124415636,0.505987036,15.95254,0.905282028,-13.93974564,-10.18437778,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,succ,140814_4_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665317.93,0.483034873,0.217365693,0.09095,0.905282028,,,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,succ,140814_5_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.28,0.663107794,0.298398507,0.13045,0.905282028,,0.487456844,
OxicEvo04sdhCBEvo03EPEcoliGlc_Broth-3,succ,140814_6_OxicEvo04sdhCBEvo03EPEcoliGlcM9_Broth-3,17665318.86,1.124415636,0.505987036,0.24385,0.905282028,0.533022631,0.54627296,
OxicEvo04Evo01EPEcoliGlc_Broth-1,ac,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665682.09,0.153869925,0.069241466,0.77408,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,ac,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665682.8,0.308181974,0.138681888,1.52321,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,ac,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665683.55,0.637516041,0.286882218,3.34616,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,ac,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665683.9,0.894973678,0.402738155,4.6309,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,ac,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665684.15,1.140350152,0.513157569,5.64869,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665680.64,0.037742578,0.01698416,22.40354,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665682.09,0.153869925,0.069241466,21.74396,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665682.8,0.308181974,0.138681888,20.88928,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665683.55,0.637516041,0.286882218,18.76124,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665683.9,0.894973678,0.402738155,17.00805,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-1,glc-D,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-1,17665684.15,1.140350152,0.513157569,15.62196,0.969185343,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,ac,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665682.09,0.165389636,0.074425336,0.75406,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,ac,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665682.8,0.321270073,0.144571533,1.63692,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,ac,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665683.55,0.643642088,0.28963894,3.41555,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,ac,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665683.9,0.890168824,0.400575971,4.7819,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,ac,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665684.15,1.122183213,0.504982446,5.8575,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665680.64,0.043159682,0.019421857,22.42288,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665682.09,0.165389636,0.074425336,21.81617,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665682.8,0.321270073,0.144571533,20.84736,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665683.55,0.643642088,0.28963894,18.63278,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665683.9,0.890168824,0.400575971,16.90554,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-2,glc-D,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-2,17665684.15,1.122183213,0.504982446,15.434,0.926480923,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,ac,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665682.09,0.159627566,0.071832405,0.71648,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,ac,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665682.8,0.314094518,0.141342533,1.56561,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,ac,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665683.55,0.637800755,0.28701034,3.30445,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,ac,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665683.9,0.88765297,0.399443837,4.58635,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,ac,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665684.15,1.124047769,0.505821496,5.55322,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_1_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665680.64,0.040585122,0.018263305,22.49437,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_2_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665682.09,0.159627566,0.071832405,21.65371,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_3_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665682.8,0.314094518,0.141342533,20.84975,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_4_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665683.55,0.637800755,0.28701034,18.67246,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_5_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665683.9,0.88765297,0.399443837,16.97204,0.944442646,,,
OxicEvo04Evo01EPEcoliGlc_Broth-3,glc-D,140815_6_OxicEvo04Evo01EPEcoliGlcM9_Broth-3,17665684.15,1.124047769,0.505821496,15.53998,0.944442646,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665681.5,0.056039407,0.025217733,0.23672,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665682.25,0.115398554,0.051929349,0.5959,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665682.9,0.215814009,0.097116304,1.17892,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665683.6,0.423518791,0.190583456,2.43081,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665684.05,0.653276128,0.293974258,3.55171,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,ac,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665684.4,0.915152172,0.411818477,4.81573,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665681.5,0.056039407,0.025217733,22.43209,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665682.25,0.115398554,0.051929349,22.03949,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665682.9,0.215814009,0.097116304,21.41553,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665683.6,0.423518791,0.190583456,20.01094,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665684.05,0.653276128,0.293974258,18.53008,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-1,glc-D,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-1,17665684.4,0.915152172,0.411818477,16.82603,0.963115595,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665681.5,0.05838136,0.026271612,0.25418,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665682.25,0.121201586,0.054540714,0.61905,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665682.9,0.228267733,0.10272048,1.24853,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665683.6,0.451366874,0.203115094,2.49848,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665684.05,0.699632768,0.314834746,3.75127,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,ac,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665684.4,0.983813372,0.442716017,4.99925,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665681.5,0.05838136,0.026271612,22.43207,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665682.25,0.121201586,0.054540714,22.05628,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665682.9,0.228267733,0.10272048,21.37822,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665683.6,0.451366874,0.203115094,19.89983,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665684.05,0.699632768,0.314834746,18.32835,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-2,glc-D,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-2,17665684.4,0.983813372,0.442716017,16.49357,0.973944675,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665681.5,0.05937636,0.026719362,0.26452,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665682.25,0.121608752,0.054723938,0.64039,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665682.9,0.226361514,0.101862681,1.27739,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665683.6,0.441974384,0.198888473,2.463,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665684.05,0.679528781,0.305787951,3.60892,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,ac,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665684.4,0.949522171,0.427284977,4.90651,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_1_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665681.5,0.05937636,0.026719362,22.49507,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_2_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665682.25,0.121608752,0.054723938,22.17115,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_3_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665682.9,0.226361514,0.101862681,21.48787,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_4_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665683.6,0.441974384,0.198888473,19.95879,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_5_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665684.05,0.679528781,0.305787951,18.43018,0.955883694,,,
OxicEvo04Evo02EPEcoliGlc_Broth-3,glc-D,140815_6_OxicEvo04Evo02EPEcoliGlcM9_Broth-3,17665684.4,0.949522171,0.427284977,16.55062,0.955883694,,,
OxicEvo04EcoliGlc_Broth-4,ac,140818_2_OxicEvo04EcoliGlcM9_Broth-4,17666776.58,0.116427323,0.052392296,0.50522,0.907135181,,,
OxicEvo04EcoliGlc_Broth-4,ac,140818_3_OxicEvo04EcoliGlcM9_Broth-4,17666777.53,0.275626218,0.124031798,1.33124,0.907135181,44.9833304,8.664479409,
OxicEvo04EcoliGlc_Broth-4,ac,140818_4_OxicEvo04EcoliGlcM9_Broth-4,17666778.35,0.578172767,0.260177745,2.88608,0.907135181,41.79866688,7.44279358,
OxicEvo04EcoliGlc_Broth-4,ac,140818_5_OxicEvo04EcoliGlcM9_Broth-4,17666778.71,0.806326674,0.362847004,3.87857,0.907135181,32.8104233,6.569259759,
OxicEvo04EcoliGlc_Broth-4,ac,140818_6_OxicEvo04EcoliGlcM9_Broth-4,17666779.21,1.269091481,0.571091167,5.24658,0.907135181,17.65025023,,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_1_OxicEvo04EcoliGlcM9_Broth-4,17666775.16,0.032206203,0.014492791,22.54953,0.907135181,,,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_2_OxicEvo04EcoliGlcM9_Broth-4,17666776.58,0.116427323,0.052392296,22.11343,0.907135181,-11.50674682,-13.1130961,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_3_OxicEvo04EcoliGlcM9_Broth-4,17666777.53,0.275626218,0.124031798,21.10384,0.907135181,-13.31441928,-12.73764399,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_4_OxicEvo04EcoliGlcM9_Broth-4,17666778.35,0.578172767,0.260177745,19.05445,0.907135181,-14.36678508,-11.71495464,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_5_OxicEvo04EcoliGlcM9_Broth-4,17666778.71,0.806326674,0.362847004,17.66333,0.907135181,-14.24756228,-10.9944018,
OxicEvo04EcoliGlc_Broth-4,glc-D,140818_6_OxicEvo04EcoliGlcM9_Broth-4,17666779.21,1.269091481,0.571091167,15.37381,0.907135181,-13.19360382,,
OxicEvo04EcoliGlc_Broth-5,ac,140818_2_OxicEvo04EcoliGlcM9_Broth-5,17666776.58,0.114397718,0.051478973,0.51666,0.926340526,,,
OxicEvo04EcoliGlc_Broth-5,ac,140818_3_OxicEvo04EcoliGlcM9_Broth-5,17666777.53,0.275807905,0.124113557,1.37758,0.926340526,29.55088426,7.977529602,
OxicEvo04EcoliGlc_Broth-5,ac,140818_4_OxicEvo04EcoliGlcM9_Broth-5,17666778.35,0.587699673,0.264464853,2.9221,0.926340526,29.30824633,6.775564279,
OxicEvo04EcoliGlc_Broth-5,ac,140818_5_OxicEvo04EcoliGlcM9_Broth-5,17666778.71,0.825405062,0.371432278,3.79391,0.926340526,26.66368033,6.241562475,
