"id","mapping_id","rxn_id","rxn_description","reactants_stoichiometry_tracked","products_stoichiometry_tracked","reactants_ids_tracked","products_ids_tracked","reactants_mapping","products_mapping","rxn_equation","used_","comment_","reactants_elements_tracked","products_elements_tracked","reactants_positions_tracked","products_positions_tracked"
941,"full01","ASPTA","","{-1,-1}","{1,1}","{akg_c,asp_DASH_L_c}","{glu_DASH_L_c,oaa_c}","{abcde,fghi}","{abcde,fghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3]]"
942,"full01","ASPTA_reverse","","{-1,-1}","{1,1}","{glu_DASH_L_c,oaa_c}","{akg_c,asp_DASH_L_c}","{abcde,fghi}","{abcde,fghi}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3]]"
943,"full01","ATPS4rpp","","{-1}","{1}","{adp_c}","{atp_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
944,"full01","ATPS4rpp","","{-1}","{1}","{adp_c}","{atp_c}","{abcdefghij}","{abcdefghij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
945,"full01","CBPS","","{-1,-1}","{1,1}","{gln_DASH_L_c,hco3_c}","{cbp_c,glu_DASH_L_c}","{abcde,f}","{f,abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0]]","[[0], [0, 1, 2, 3, 4]]"
946,"full01","CHORM","","{-1}","{1}","{chor_c}","{pphn_c}","{abcdefghij}","{ihjbcdefga}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
947,"full01","CHORS","","{-1}","{1}","{3psme_c}","{chor_c}","{abcdefghij}","{abgfedchij}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
948,"full01","CO2tex","","{-1}","{1}","{co2_e}","{co2_p}","{a}","{a}","",t,"","[[""C""]]","[[""C""]]","[[0]]","[[0]]"
949,"full01","CO2tpp","","{-1}","{1}","{co2_p}","{co2_c}","{a}","{a}","",t,"","[[""C""]]","[[""C""]]","[[0]]","[[0]]"
950,"full01","CO2tex_reverse","","{-1}","{1}","{co2_p}","{co2_e}","{a}","{a}","",t,"","[[""C""]]","[[""C""]]","[[0]]","[[0]]"
951,"full01","CO2tpp_reverse","","{-1}","{1}","{co2_c}","{co2_p}","{a}","{a}","",t,"","[[""C""]]","[[""C""]]","[[0]]","[[0]]"
952,"full01","COASYN","[ASP1DC,MOHMT,DPR,PANTS,PNTK,PPNCL2,PPCDC,PTPATi,DPCOAK]","{-1,-1,-1,-1}","{1,1}","{3mob_c,mlthf_c,asp_DASH_L_c,cys_DASH_L_c}","{co2_c,co2_c}","{abcde,f,ghij,klm}","{g,k}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C""], [""C""]]","[[0, 1, 2, 3, 4], [0], [0, 1, 2, 3], [0, 1, 2]]","[[0], [0]]"
953,"full01","COASYN","[ASP1DC,MOHMT,DPR,PANTS,PNTK,PPNCL2,PPCDC,PTPATi,DPCOAK]","{-1,-1,-1,-1,-1}","{1,1,1}","{3mob_c,mlthf_c,asp_DASH_L_c,cys_DASH_L_c,atp_c}","{coa_c,co2_c,co2_c}","{abcde,f,ghij,klm,123456789n}","{123456789nfedcbajihlm,g,k}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C""]]","[[0, 1, 2, 3, 4], [0], [0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0], [0]]"
954,"full01","ADSL1r","","{-1}","{1,0.5,0.5}","{dcamp_c}","{amp_c,fum_c,fum_c}","{abcdefghijklmn}","{abcdefghij,klmn,nmlk}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
955,"full01","ADSS","","{-1,-1}","{1}","{imp_c,asp_DASH_L_c}","{dcamp_c}","{abcdefghij,klmn}","{abcdefghijklmn}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]]"
1320,"full01","FCLPA","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
956,"full01","imp_to_amp","[ADSS,ADSL1r]","{-1,-1}","{1,0.5,0.5}","{imp_c,asp_DASH_L_c}","{amp_c,fum_c,fum_c}","{abcdefghij,klmn}","{abcdefghij,klmn,nmlk}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
957,"full01","imp_to_amp","[ADSS,ADSL1r]","{-1,-1}","{1,0.5,0.5}","{imp_c,asp_DASH_L_c}","{amp_c,fum_c,fum_c}","{abcdefghij,klmn}","{abcdefghij,klmn,nmlk}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3], [0, 1, 2, 3]]"
958,"full01","imp_to_gmp","[IMPD,GMPS2]","{-1}","{1}","{imp_c}","{gmp_c}","{abcdefghij}","{abcdefghij}","",f,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]"
960,"full01","chor_and_prpp_to_3ig3p","[ANS,ANPRT,PRAIi,IGPS]","{-1,-1,-1}","{1,1,1,1}","{chor_c,gln_DASH_L_c,prpp_c}","{3ig3p_c,co2_c,glu_DASH_L_c,pyr_c}","{abcdefghij,klmno,pqrst}","{tsrqbgfedcp,a,klmno,ihj}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""], [""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9], [0, 1, 2, 3, 4], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10], [0], [0, 1, 2, 3, 4], [0, 1, 2]]"
961,"full01","ptrc_to_4abut_1","[PTRCTA,ABUTD]","{-1,-0.5,-0.5}","{1,1}","{akg_c,ptrc_c,ptrc_c}","{4abut_c,glu_DASH_L_c}","{abcde,fghi,ihgf}","{fghi,abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2, 3, 4]]"
1034,"full01","EX_etoh_LPAREN_e_RPAREN_","","{-1}","{}","{etoh_e}","{}","{ab}","{""""}","",t,"","[[""C"", ""C""]]","[]","[[0, 1]]","[]"
962,"full01","ptrc_to_4abut_2","[GGPTRCS,GGPTRCO,GGGABADr,GGGABAH]","{-0.5,-0.5}","{1}","{ptrc_c,ptrc_c}","{4abut_c}","{abcd,dcba}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3]]"
963,"full01","CYSTL","","{-1}","{1,1,1}","{cyst_DASH_L_c}","{pyr_c,hcys_DASH_L_c,nh4_c}","{abcdefg}","{abcd,gfe}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6]]","[[0, 1, 2, 3], [0, 1, 2]]"
964,"full01","hom_DASH_L_and_cyst_DASH_L_to_pyr_hcys_DASH_L","[HSST,SHSL1,CYSTL]","{-1,-1,-1}","{1,1,1,0.5,0.5}","{cys_DASH_L_c,hom_DASH_L_c,succoa_c}","{coa_c,hcys_DASH_L_c,pyr_c,succ_c,succ_c}","{bcd,efgh,ABCDEFGHIJKLMNOPQRSTUijkl}","{ABCDEFGHIJKLMNOPQRSTU,efgh,bcd,ijkl,lkji}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]"
965,"full01","hom_DASH_L_and_cyst_DASH_L_to_pyr_hcys_DASH_L","[HSST,SHSL1,CYSTL]","{-1,-1,-1}","{1,1,0.5,0.5}","{cys_DASH_L_c,hom_DASH_L_c,succoa_c}","{hcys_DASH_L_c,pyr_c,succ_c,succ_c}","{bcd,efgh,ijkl}","{efgh,bcd,ijkl,lkji}","",f,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3], [0, 1, 2, 3]]"
966,"full01","HSST","","{-1,-1}","{1,1}","{succoa_c,hom_DASH_L_c}","{coa_c,suchms_c}","{ABCDEFGHIJKLMNOPQRSTUabcd,efgh}","{ABCDEFGHIJKLMNOPQRSTU,efghabcd}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 5, 6, 7]]"
967,"full01","HSST","","{-1,-1}","{1}","{succoa_c,hom_DASH_L_c}","{suchms_c}","{abcd,efgh}","{efghabcd}","",f,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7]]"
968,"full01","METS","","{-1,-1}","{1}","{hcys_DASH_L_c,5mthf_c}","{met_DASH_L_c}","{abcd,e}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0]]","[[0, 1, 2, 3, 4]]"
969,"full01","SHSL1","","{-1,-1}","{0.5,0.5,1}","{suchms_c,cys_DASH_L_c}","{succ_c,succ_c,cyst_DASH_L_c}","{abcdefg,ijk}","{efgh,hgfe,abcdkji}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2]]","[[0, 1, 2, 3], [0, 1, 2, 3], [0, 1, 2, 3, 4, 5, 6]]"
970,"full01","e4p_and_pep_to_3dhq","[DDPA,DHQS]","{-1,-1}","{1}","{e4p_c,pep_c}","{3dhq_c}","{abcd,efg}","{efdcbag}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5, 6]]"
971,"full01","aspsa_to_sl2a6o","[DHDPS,DHDPRy,THDPS]","{-1,-1,-1}","{1,1}","{aspsa_c,pyr_c,succoa_c}","{coa_c,sl2a6o_c}","{abcd,efg,ABCDEFGHIJKLMNOPQRSTUhijk}","{ABCDEFGHIJKLMNOPQRSTU,abcdgfehijk}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
972,"full01","aspsa_to_sl2a6o","[DHDPS,DHDPRy,THDPS]","{-1,-1,-1}","{1}","{aspsa_c,pyr_c,succoa_c}","{sl2a6o_c}","{abcd,efg,hijk}","{abcdgfehijk}","",f,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3], [0, 1, 2], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]"
973,"full01","glu_DASH_L_to_acg5p","[ACGS,ACGK]","{-1,-1}","{1}","{accoa_c,glu_DASH_L_c}","{acg5p_c}","{ab,cdefg}","{cdefgab}","",f,"","[[""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6]]"
991,"full01","METAT","","{-1,-1}","{1}","{met_DASH_L_c,atp_c}","{amet_c}","{abcde,123456789A}","{123456789Aabcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]"
1035,"full01","EX_for_LPAREN_e_RPAREN_","","{-1}","{}","{for_e}","{}","{a}","{""""}","",t,"","[[""C""]]","[]","[[0]]","[]"
974,"full01","glu_DASH_L_to_acg5p","[ACGS,ACGK]","{-1,-1}","{1,1}","{accoa_c,glu_DASH_L_c}","{acg5p_c,coa_c}","{ABCDEFGHIJKLMNOPQRSTUab,cdefg}","{cdefgab,ABCDEFGHIJKLMNOPQRSTU}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4, 5, 6], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]"
975,"full01","glu_DASH_L_to_glu5sa","[GLU5K,G5SD]","{-1}","{1}","{glu_DASH_L_c}","{glu5sa_c}","{abcde}","{abcde}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4]]"
976,"full01","g1p_to_glycogen","[GLGC,GLCS1]","{-1}","{1}","{g1p_c}","{glycogen_c}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
977,"full01","thr_DASH_L_to_gly","[THRD,GLYAT]","{-1,-1}","{1,1}","{coa_c,thr_DASH_L_c}","{accoa_c,gly_c}","{ABCDEFGHIJKLMNOPQRSTU,abcd}","{ABCDEFGHIJKLMNOPQRSTUcd,ab}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [0, 1]]"
978,"full01","thr_DASH_L_to_gly","[THRD,GLYAT]","{-1}","{1,1}","{thr_DASH_L_c}","{accoa_c,gly_c}","{abcd}","{cd,ab}","",f,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C""], [""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1], [0, 1]]"
1261,"full01","CELLENV_9","['3OAS140','3OAR140']","{}","{}","{}","{}","{""""}","{""""}","",t,"","[]","[]","[]","[]"
979,"full01","dhap_to_lac_DASH_D","[MGSA,LGTHL,GLYOX]","{-1}","{1}","{dhap_c}","{lac_DASH_D_c}","{abc}","{cba}","",t,"","[[""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C""]]","[[0, 1, 2]]","[[0, 1, 2]]"
980,"full01","2obut_and_pyr_to_3mop","[ACHBS,KARA2,DHAD2]","{-1,-1}","{1,1}","{2obut_c,pyr_c}","{3mop_c,co2_c}","{abcd,efg}","{abfcdg,e}","",t,"","[[""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3], [0, 1, 2]]","[[0, 1, 2, 3, 4, 5], [0]]"
981,"full01","hom_DASH_L_to_thr_DASH_L","[HSK,THRS]","{-1}","{1}","{hom_DASH_L_c}","{thr_DASH_L_c}","{abcd}","{abcd}","",t,"","[[""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3]]","[[0, 1, 2, 3]]"
982,"full01","3pg_to_ser_DASH_L","[PGCD,PSERT,PSP_L]","{-1,-1}","{1,1}","{3pg_c,glu_DASH_L_c}","{akg_c,ser_DASH_L_c}","{abc,defgh}","{defgh,abc}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[0, 1, 2], [0, 1, 2, 3, 4]]","[[0, 1, 2, 3, 4], [0, 1, 2]]"
983,"full01","pyr_to_23dhmb","[ACLS,KARA1]","{-1,-1}","{1,1}","{pyr_c,pyr_c}","{23dhmb_c,co2_c}","{abc,def}","{debcf,a}","",t,"","[[""C"", ""C"", ""C""], [""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2], [0, 1, 2]]","[[0, 1, 2, 3, 4], [0]]"
984,"full01","5MTRtex_reverse","","{-1}","{1}","{5mtr_p}","{5mtr_e}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
985,"full01","5MTRtpp","","{-1}","{1}","{5mtr_c}","{5mtr_p}","{abcdef}","{abcdef}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4, 5]]","[[0, 1, 2, 3, 4, 5]]"
986,"full01","ADMDC","","{}","{}","{}","{}","{""""}","{""""}","",f,"","[]","[]","[]","[]"
987,"full01","ADMDC","","{-1}","{1,1}","{amet_c}","{ametam_c,co2_c}","{123456789Aabcde}","{123456789Abcde,a}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""], [""C""]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0]]"
988,"full01","EX_5mtr_LPAREN_e_RPAREN_","","{-1}","{}","{5mtr_e}","{}","{abcdef}","{""""}","",t,"","[[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]]","[]","[[0, 1, 2, 3, 4, 5]]","[]"
